,ngay,giadieuchinh,giadongcua,giathaydoi,KL,GT,giamocua,giacaonhat,giathapnhat,symbol
13,04/09/2020,51.52 ,55.00 ,0.30 (0.55 %),"1,880 ","103,000,000 ",54.60 ,55.00 ,54.40 ,TRA
14,03/09/2020,51.24 ,54.70 ,0.00 (0.00 %),"10,700 ","585,000,000 ",54.70 ,55.00 ,54.60 ,TRA
15,01/09/2020,51.24 ,54.70 ,-0.30 (-0.55 %),"1,550 ","85,000,000 ",54.60 ,55.00 ,54.50 ,TRA
16,31/08/2020,51.52 ,55.00 ,-0.60 (-1.08 %),"4,610 ","254,000,000 ",55.10 ,55.50 ,55.00 ,TRA
17,28/08/2020,52.08 ,55.60 ,1.40 (2.58 %),"3,940 ","215,000,000 ",54.20 ,55.90 ,54.20 ,TRA
18,27/08/2020,50.77 ,54.20 ,-0.80 (-1.45 %),"27,910 ","1,510,000,000 ",55.00 ,55.00 ,53.90 ,TRA
19,26/08/2020,51.52 ,55.00 ,-0.40 (-0.72 %),"36,900 ","2,034,000,000 ",55.50 ,55.50 ,55.00 ,TRA
0,25/08/2020,51.90 ,55.40 ,-0.20 (-0.36 %),"17,920 ","995,000,000 ",55.60 ,55.60 ,55.20 ,TRA
1,24/08/2020,52.08 ,55.60 ,0.00 (0.00 %),"27,540 ","1,522,000,000 ",55.90 ,56.20 ,55.00 ,TRA
2,21/08/2020,52.08 ,55.60 ,0.00 (0.00 %),"52,680 ","2,927,000,000 ",55.50 ,55.80 ,55.50 ,TRA
3,20/08/2020,52.08 ,55.60 ,-0.40 (-0.71 %),"50,830 ","2,829,000,000 ",55.70 ,56.40 ,55.50 ,TRA
4,19/08/2020,52.46 ,56.00 ,-0.10 (-0.18 %),"9,580 ","540,000,000 ",57.00 ,57.00 ,56.00 ,TRA
5,18/08/2020,52.55 ,56.10 ,-0.30 (-0.53 %),"9,120 ","518,000,000 ",56.40 ,57.20 ,56.10 ,TRA
6,17/08/2020,52.83 ,56.40 ,-0.10 (-0.18 %),"33,330 ","1,868,000,000 ",56.40 ,57.00 ,55.00 ,TRA
7,14/08/2020,52.93 ,56.50 ,0.90 (1.62 %),"54,850 ","3,072,000,000 ",55.60 ,56.60 ,55.30 ,TRA
8,13/08/2020,52.08 ,55.60 ,0.00 (0.00 %),"51,830 ","2,887,000,000 ",55.60 ,56.00 ,55.40 ,TRA
9,12/08/2020,52.08 ,55.60 ,0.10 (0.18 %),"3,500 ","195,000,000 ",55.50 ,56.70 ,55.50 ,TRA
10,11/08/2020,51.99 ,55.50 ,-0.60 (-1.07 %),"4,020 ","225,000,000 ",56.00 ,56.50 ,55.50 ,TRA
11,10/08/2020,52.55 ,56.10 ,-1.40 (-2.43 %),540 ,"31,000,000 ",57.80 ,57.80 ,56.00 ,TRA
12,07/08/2020,53.86 ,57.50 ,1.10 (1.95 %),"2,370 ","133,000,000 ",56.40 ,57.50 ,55.20 ,TRA
13,06/08/2020,52.83 ,56.40 ,-0.60 (-1.05 %),"2,460 ","138,000,000 ",56.50 ,56.50 ,55.00 ,TRA
14,05/08/2020,53.39 ,57.00 ,0.10 (0.18 %),560 ,"32,000,000 ",56.90 ,57.00 ,56.50 ,TRA
15,04/08/2020,53.30 ,56.90 ,0.90 (1.61 %),"5,390 ","303,000,000 ",55.00 ,57.00 ,55.00 ,TRA
16,03/08/2020,52.46 ,56.00 ,-1.10 (-1.93 %),"3,640 ","206,000,000 ",56.00 ,57.20 ,56.00 ,TRA
17,31/07/2020,53.49 ,57.10 ,1.10 (1.96 %),"10,950 ","628,000,000 ",58.20 ,58.20 ,57.00 ,TRA
18,30/07/2020,52.46 ,56.00 ,1.70 (3.13 %),"2,130 ","118,000,000 ",54.30 ,56.80 ,54.30 ,TRA
19,29/07/2020,50.87 ,54.30 ,-1.50 (-2.69 %),"2,750 ","149,000,000 ",52.00 ,54.70 ,52.00 ,TRA
0,28/07/2020,52.27 ,55.80 ,1.90 (3.53 %),"1,190 ","65,000,000 ",53.00 ,56.90 ,52.00 ,TRA
1,27/07/2020,50.49 ,53.90 ,0.90 (1.70 %),"2,180 ","115,000,000 ",53.00 ,55.90 ,49.80 ,TRA
2,24/07/2020,49.65 ,53.00 ,-2.20 (-3.99 %),"2,390 ","127,000,000 ",55.80 ,55.80 ,53.00 ,TRA
3,23/07/2020,51.71 ,55.20 ,-1.70 (-2.99 %),"2,210 ","123,000,000 ",53.60 ,55.90 ,53.60 ,TRA
4,22/07/2020,53.30 ,56.90 ,0.50 (0.89 %),150 ,"9,000,000 ",56.90 ,56.90 ,56.90 ,TRA
5,21/07/2020,52.83 ,56.40 ,0.00 (0.00 %),"2,700 ","152,000,000 ",53.80 ,56.50 ,53.70 ,TRA
6,20/07/2020,52.83 ,56.40 ,0.40 (0.71 %),"3,480 ","195,000,000 ",56.40 ,57.00 ,56.00 ,TRA
7,17/07/2020,52.46 ,56.00 ,0.00 (0.00 %),390 ,"21,000,000 ",56.00 ,56.00 ,54.30 ,TRA
8,16/07/2020,52.46 ,56.00 ,1.00 (1.82 %),"3,910 ","217,000,000 ",55.00 ,56.50 ,55.00 ,TRA
9,15/07/2020,51.52 ,55.00 ,1.70 (3.19 %),"12,410 ","682,000,000 ",53.50 ,55.50 ,53.50 ,TRA
10,14/07/2020,49.93 ,53.30 ,0.40 (0.76 %),"2,210 ","116,000,000 ",52.60 ,53.30 ,52.00 ,TRA
11,13/07/2020,49.55 ,52.90 ,0.80 (1.54 %),"1,450 ","76,000,000 ",52.10 ,52.90 ,52.10 ,TRA
12,10/07/2020,48.80 ,52.10 ,-1.90 (-3.52 %),"2,750 ","143,000,000 ",53.90 ,53.90 ,51.80 ,TRA
13,09/07/2020,50.58 ,54.00 ,0.00 (0.00 %),0 ,0 ,54.00 ,54.00 ,54.00 ,TRA
14,08/07/2020,50.58 ,54.00 ,1.10 (2.08 %),"2,750 ","145,000,000 ",52.90 ,54.00 ,52.50 ,TRA
15,07/07/2020,49.55 ,52.90 ,-2.10 (-3.82 %),400 ,"21,000,000 ",53.00 ,53.00 ,52.90 ,TRA
16,06/07/2020,51.52 ,55.00 ,3.00 (5.77 %),"1,090 ","58,000,000 ",55.50 ,55.50 ,52.10 ,TRA
17,03/07/2020,48.71 ,52.00 ,0.20 (0.39 %),"4,140 ","215,000,000 ",52.00 ,52.00 ,51.70 ,TRA
18,02/07/2020,48.52 ,51.80 ,-1.20 (-2.26 %),920 ,"48,000,000 ",53.00 ,53.00 ,51.80 ,TRA
19,01/07/2020,49.65 ,53.00 ,-0.20 (-0.38 %),"5,590 ","295,000,000 ",53.00 ,53.00 ,52.00 ,TRA
0,30/06/2020,49.83 ,53.20 ,0.10 (0.19 %),"2,880 ","152,000,000 ",53.20 ,53.20 ,52.00 ,TRA
1,29/06/2020,49.74 ,53.10 ,-2.90 (-5.18 %),"4,650 ","252,000,000 ",55.00 ,55.00 ,53.10 ,TRA
2,26/06/2020,52.46 ,56.00 ,-0.60 (-1.06 %),450 ,"25,000,000 ",54.00 ,56.60 ,54.00 ,TRA
3,25/06/2020,53.02 ,56.60 ,-0.90 (-1.57 %),"3,870 ","219,000,000 ",56.70 ,56.70 ,56.60 ,TRA
4,24/06/2020,53.86 ,57.50 ,0.00 (0.00 %),60 ,"3,000,000 ",57.50 ,57.50 ,57.50 ,TRA
5,23/06/2020,53.86 ,57.50 ,-0.50 (-0.86 %),120 ,"7,000,000 ",59.40 ,59.40 ,57.50 ,TRA
6,22/06/2020,54.33 ,58.00 ,0.20 (0.35 %),640 ,"37,000,000 ",59.60 ,59.60 ,58.00 ,TRA
7,19/06/2020,54.14 ,57.80 ,1.30 (2.30 %),40 ,"2,000,000 ",57.90 ,57.90 ,57.80 ,TRA
8,18/06/2020,52.93 ,56.50 ,-0.50 (-0.88 %),"1,640 ","93,000,000 ",57.00 ,57.50 ,56.50 ,TRA
9,17/06/2020,52.46 ,57.00 ,0.00 (0.00 %),"1,340 ","76,000,000 ",57.50 ,57.50 ,57.00 ,TRA
10,16/06/2020,52.46 ,57.00 ,0.50 (0.88 %),170 ,"10,000,000 ",57.80 ,57.80 ,57.00 ,TRA
11,15/06/2020,52.00 ,56.50 ,-1.00 (-1.74 %),"1,160 ","67,000,000 ",57.50 ,57.50 ,56.50 ,TRA
12,12/06/2020,52.92 ,57.50 ,-0.50 (-0.86 %),"3,870 ","221,000,000 ",57.50 ,57.50 ,54.50 ,TRA
13,11/06/2020,53.38 ,58.00 ,-0.10 (-0.17 %),"8,350 ","485,000,000 ",58.30 ,58.30 ,58.00 ,TRA
14,10/06/2020,53.47 ,58.10 ,0.00 (0.00 %),"1,550 ","90,000,000 ",58.20 ,58.40 ,58.10 ,TRA
15,09/06/2020,53.47 ,58.10 ,-0.40 (-0.68 %),"2,860 ","167,000,000 ",58.50 ,58.50 ,58.10 ,TRA
16,08/06/2020,53.84 ,58.50 ,0.70 (1.21 %),"1,850 ","108,000,000 ",58.90 ,58.90 ,58.50 ,TRA
17,05/06/2020,53.20 ,57.80 ,0.00 (0.00 %),"1,120 ","65,000,000 ",57.80 ,58.00 ,57.80 ,TRA
18,04/06/2020,53.20 ,57.80 ,-0.20 (-0.34 %),"2,960 ","172,000,000 ",59.00 ,59.00 ,57.80 ,TRA
19,03/06/2020,53.38 ,58.00 ,-0.50 (-0.85 %),90 ,"5,000,000 ",59.40 ,59.40 ,58.00 ,TRA
0,02/06/2020,53.84 ,58.50 ,0.00 (0.00 %),"2,480 ","144,000,000 ",58.00 ,58.50 ,58.00 ,TRA
1,01/06/2020,53.84 ,58.50 ,-0.30 (-0.51 %),"6,700 ","394,000,000 ",58.80 ,59.00 ,58.50 ,TRA
2,29/05/2020,54.12 ,58.80 ,0.80 (1.38 %),"1,220 ","71,000,000 ",58.00 ,58.80 ,58.00 ,TRA
3,28/05/2020,53.38 ,58.00 ,-1.00 (-1.69 %),"2,010 ","117,000,000 ",58.90 ,58.90 ,58.00 ,TRA
4,27/05/2020,54.30 ,59.00 ,0.00 (0.00 %),"1,440 ","85,000,000 ",59.00 ,59.00 ,59.00 ,TRA
5,26/05/2020,54.30 ,59.00 ,-0.80 (-1.34 %),"1,830 ","108,000,000 ",57.50 ,59.40 ,57.50 ,TRA
6,25/05/2020,55.04 ,59.80 ,0.90 (1.53 %),"4,350 ","254,000,000 ",58.90 ,60.00 ,58.00 ,TRA
7,22/05/2020,54.21 ,58.90 ,0.40 (0.68 %),620 ,"36,000,000 ",58.50 ,59.00 ,57.50 ,TRA
8,21/05/2020,53.84 ,58.50 ,0.50 (0.86 %),"2,230 ","129,000,000 ",56.00 ,60.40 ,56.00 ,TRA
9,20/05/2020,53.38 ,58.00 ,0.90 (1.58 %),"2,120 ","122,000,000 ",57.00 ,58.00 ,57.00 ,TRA
10,19/05/2020,52.55 ,57.10 ,-0.50 (-0.87 %),"4,960 ","283,000,000 ",57.00 ,57.10 ,57.00 ,TRA
11,18/05/2020,53.01 ,57.60 ,0.20 (0.35 %),"1,560 ","89,000,000 ",57.00 ,57.60 ,56.90 ,TRA
12,15/05/2020,52.83 ,57.40 ,0.20 (0.35 %),"2,560 ","146,000,000 ",57.00 ,57.50 ,56.90 ,TRA
13,14/05/2020,52.64 ,57.20 ,-0.20 (-0.35 %),"4,310 ","248,000,000 ",57.70 ,57.70 ,57.20 ,TRA
14,13/05/2020,52.83 ,57.40 ,0.20 (0.35 %),30 ,"2,000,000 ",56.60 ,57.40 ,56.60 ,TRA
15,12/05/2020,52.64 ,57.20 ,0.20 (0.35 %),"2,510 ","143,000,000 ",57.10 ,57.30 ,57.00 ,TRA
16,11/05/2020,52.46 ,57.00 ,-0.20 (-0.35 %),"2,020 ","116,000,000 ",57.00 ,57.30 ,57.00 ,TRA
17,08/05/2020,52.64 ,57.20 ,-0.10 (-0.17 %),"1,930 ","110,000,000 ",57.30 ,57.30 ,57.00 ,TRA
18,07/05/2020,52.74 ,57.30 ,0.30 (0.53 %),"6,000 ","342,000,000 ",56.00 ,57.40 ,56.00 ,TRA
19,06/05/2020,52.46 ,57.00 ,0.50 (0.88 %),"4,340 ","246,000,000 ",56.50 ,57.00 ,56.50 ,TRA
0,05/05/2020,52.00 ,56.50 ,0.50 (0.89 %),"8,870 ","500,000,000 ",55.10 ,57.00 ,55.10 ,TRA
1,04/05/2020,51.54 ,56.00 ,0.00 (0.00 %),"9,980 ","561,000,000 ",56.00 ,58.00 ,56.00 ,TRA
2,29/04/2020,51.54 ,56.00 ,-0.90 (-1.58 %),"1,160 ","65,000,000 ",56.00 ,56.90 ,54.50 ,TRA
3,28/04/2020,52.37 ,56.90 ,0.10 (0.18 %),"1,420 ","80,000,000 ",55.00 ,57.00 ,55.00 ,TRA
4,27/04/2020,52.28 ,56.80 ,0.80 (1.43 %),"2,930 ","163,000,000 ",56.00 ,56.80 ,54.50 ,TRA
5,24/04/2020,51.54 ,56.00 ,-0.50 (-0.88 %),"3,600 ","201,000,000 ",56.00 ,56.50 ,55.10 ,TRA
6,23/04/2020,52.00 ,56.50 ,-0.40 (-0.70 %),540 ,"31,000,000 ",56.90 ,57.50 ,56.50 ,TRA
7,22/04/2020,52.37 ,56.90 ,0.90 (1.61 %),"4,670 ","255,000,000 ",55.00 ,57.00 ,54.00 ,TRA
8,21/04/2020,51.54 ,56.00 ,-0.10 (-0.18 %),"1,870 ","104,000,000 ",57.00 ,57.00 ,54.20 ,TRA
9,20/04/2020,51.63 ,56.10 ,1.30 (2.37 %),"4,910 ","275,000,000 ",55.00 ,56.80 ,55.00 ,TRA
10,17/04/2020,50.44 ,54.80 ,0.30 (0.55 %),"1,640 ","90,000,000 ",52.50 ,55.00 ,52.50 ,TRA
11,16/04/2020,50.16 ,54.50 ,0.30 (0.55 %),150 ,"8,000,000 ",54.20 ,54.50 ,54.20 ,TRA
12,15/04/2020,49.88 ,54.20 ,0.30 (0.56 %),"9,230 ","503,000,000 ",54.90 ,55.00 ,54.00 ,TRA
13,14/04/2020,49.61 ,53.90 ,-0.80 (-1.46 %),"7,650 ","405,000,000 ",55.30 ,55.30 ,52.00 ,TRA
14,13/04/2020,50.34 ,54.70 ,1.20 (2.24 %),"2,540 ","137,000,000 ",54.50 ,54.70 ,53.60 ,TRA
15,10/04/2020,49.24 ,53.50 ,0.70 (1.33 %),880 ,"47,000,000 ",55.00 ,55.00 ,53.00 ,TRA
16,09/04/2020,48.59 ,52.80 ,-1.20 (-2.22 %),"12,790 ","703,000,000 ",55.00 ,56.80 ,52.50 ,TRA
17,08/04/2020,49.70 ,54.00 ,1.00 (1.89 %),"9,130 ","490,000,000 ",53.50 ,54.00 ,52.50 ,TRA
18,07/04/2020,48.78 ,53.00 ,0.60 (1.15 %),"8,830 ","464,000,000 ",55.70 ,55.70 ,52.40 ,TRA
19,06/04/2020,48.23 ,52.40 ,1.90 (3.76 %),"16,550 ","821,000,000 ",50.50 ,52.50 ,48.00 ,TRA
0,03/04/2020,46.48 ,50.50 ,0.50 (1.00 %),"3,040 ","155,000,000 ",51.00 ,51.00 ,50.00 ,TRA
1,01/04/2020,46.02 ,50.00 ,1.50 (3.09 %),"2,720 ","132,000,000 ",48.50 ,50.00 ,48.50 ,TRA
2,31/03/2020,44.64 ,48.50 ,-0.50 (-1.02 %),"4,250 ","207,000,000 ",49.00 ,50.00 ,46.50 ,TRA
3,30/03/2020,45.10 ,49.00 ,-2.00 (-3.92 %),"6,660 ","321,000,000 ",49.00 ,50.00 ,48.00 ,TRA
4,27/03/2020,46.94 ,51.00 ,0.20 (0.39 %),"4,920 ","250,000,000 ",51.50 ,51.50 ,50.80 ,TRA
5,26/03/2020,46.75 ,50.80 ,0.60 (1.20 %),"8,220 ","416,000,000 ",50.20 ,51.80 ,50.10 ,TRA
6,25/03/2020,46.20 ,50.20 ,3.20 (6.81 %),"5,720 ","278,000,000 ",47.00 ,50.20 ,47.00 ,TRA
7,24/03/2020,43.26 ,47.00 ,0.50 (1.08 %),"1,800 ","85,000,000 ",47.00 ,47.00 ,47.00 ,TRA
8,23/03/2020,42.80 ,46.50 ,-2.00 (-4.12 %),"3,980 ","188,000,000 ",49.50 ,49.50 ,46.50 ,TRA
9,20/03/2020,44.64 ,48.50 ,-0.30 (-0.61 %),"1,970 ","96,000,000 ",48.80 ,48.80 ,48.00 ,TRA
10,19/03/2020,44.91 ,48.80 ,-2.10 (-4.13 %),"1,330 ","66,000,000 ",52.90 ,52.90 ,48.80 ,TRA
11,18/03/2020,46.85 ,50.90 ,1.20 (2.41 %),"5,010 ","256,000,000 ",50.90 ,51.50 ,50.90 ,TRA
12,17/03/2020,45.74 ,49.70 ,1.70 (3.54 %),"8,920 ","436,000,000 ",49.70 ,49.70 ,48.00 ,TRA
13,16/03/2020,44.18 ,48.00 ,0.90 (1.91 %),"4,360 ","210,000,000 ",49.90 ,49.90 ,47.50 ,TRA
14,13/03/2020,43.35 ,47.10 ,1.00 (2.17 %),"6,210 ","282,000,000 ",45.90 ,49.30 ,43.10 ,TRA
15,12/03/2020,42.43 ,46.10 ,-2.95 (-6.01 %),"22,240 ","1,022,000,000 ",45.65 ,47.50 ,45.65 ,TRA
16,11/03/2020,45.14 ,49.05 ,-1.85 (-3.63 %),"22,500 ","1,115,000,000 ",51.00 ,51.00 ,49.05 ,TRA
17,10/03/2020,46.85 ,50.90 ,-1.90 (-3.60 %),"25,260 ","1,269,000,000 ",49.25 ,52.60 ,49.25 ,TRA
18,09/03/2020,48.59 ,52.80 ,-1.20 (-2.22 %),"33,800 ","1,789,000,000 ",54.00 ,54.00 ,52.80 ,TRA
19,06/03/2020,49.70 ,54.00 ,-1.30 (-2.35 %),"6,600 ","358,000,000 ",53.10 ,55.20 ,53.10 ,TRA
0,05/03/2020,50.90 ,55.30 ,1.80 (3.36 %),"3,460 ","185,000,000 ",53.50 ,55.80 ,53.50 ,TRA
1,04/03/2020,49.24 ,53.50 ,-1.50 (-2.73 %),"12,960 ","702,000,000 ",55.00 ,55.00 ,53.50 ,TRA
2,03/03/2020,50.62 ,55.00 ,-0.90 (-1.61 %),"7,410 ","412,000,000 ",55.90 ,57.90 ,55.00 ,TRA
3,02/03/2020,51.45 ,55.90 ,0.00 (0.00 %),10 ,"1,000,000 ",55.90 ,55.90 ,55.90 ,TRA
4,28/02/2020,51.45 ,55.90 ,-0.50 (-0.89 %),"3,760 ","211,000,000 ",56.40 ,56.40 ,55.80 ,TRA
5,27/02/2020,51.91 ,56.40 ,0.20 (0.36 %),"9,540 ","557,000,000 ",55.80 ,59.00 ,55.80 ,TRA
6,26/02/2020,51.72 ,56.20 ,-0.30 (-0.53 %),"4,680 ","259,000,000 ",56.80 ,56.80 ,54.80 ,TRA
7,25/02/2020,52.00 ,56.50 ,-0.20 (-0.35 %),"6,610 ","367,000,000 ",56.50 ,56.50 ,55.10 ,TRA
8,24/02/2020,52.18 ,56.70 ,-0.30 (-0.53 %),"11,570 ","635,000,000 ",57.50 ,57.50 ,54.50 ,TRA
9,21/02/2020,52.46 ,57.00 ,-0.40 (-0.70 %),"3,270 ","186,000,000 ",57.80 ,57.80 ,56.50 ,TRA
10,20/02/2020,52.83 ,57.40 ,0.60 (1.06 %),"5,440 ","310,000,000 ",57.80 ,57.80 ,55.70 ,TRA
11,19/02/2020,52.28 ,56.80 ,-0.70 (-1.22 %),"1,110 ","63,000,000 ",57.50 ,57.50 ,56.80 ,TRA
12,18/02/2020,52.92 ,57.50 ,1.40 (2.50 %),"9,290 ","529,000,000 ",56.10 ,57.50 ,56.00 ,TRA
13,17/02/2020,51.63 ,56.10 ,0.10 (0.18 %),"1,780 ","100,000,000 ",56.00 ,57.00 ,56.00 ,TRA
14,14/02/2020,51.54 ,56.00 ,-0.60 (-1.06 %),"10,380 ","582,000,000 ",56.60 ,57.00 ,55.50 ,TRA
15,13/02/2020,52.09 ,56.60 ,-0.40 (-0.70 %),"3,820 ","218,000,000 ",57.00 ,57.00 ,56.60 ,TRA
16,12/02/2020,52.46 ,57.00 ,-2.00 (-3.39 %),"4,090 ","237,000,000 ",59.00 ,59.00 ,57.00 ,TRA
17,11/02/2020,54.30 ,59.00 ,0.20 (0.34 %),"6,940 ","411,000,000 ",60.40 ,60.40 ,58.40 ,TRA
18,10/02/2020,54.12 ,58.80 ,3.80 (6.91 %),"28,020 ","1,633,000,000 ",55.40 ,58.80 ,55.40 ,TRA
19,07/02/2020,50.62 ,55.00 ,-0.90 (-1.61 %),"22,800 ","1,248,000,000 ",55.90 ,55.90 ,54.50 ,TRA
0,06/02/2020,51.45 ,55.90 ,-2.00 (-3.45 %),"14,750 ","824,000,000 ",57.00 ,57.60 ,55.00 ,TRA
1,05/02/2020,53.29 ,57.90 ,-0.10 (-0.17 %),"9,270 ","536,000,000 ",58.00 ,59.00 ,57.00 ,TRA
2,04/02/2020,53.38 ,58.00 ,-0.10 (-0.17 %),"26,810 ","1,585,000,000 ",61.90 ,62.00 ,58.00 ,TRA
3,03/02/2020,53.47 ,58.10 ,0.10 (0.17 %),"71,790 ","4,401,000,000 ",58.10 ,62.00 ,58.10 ,TRA
4,31/01/2020,53.38 ,58.00 ,-0.50 (-0.85 %),"36,260 ","2,117,000,000 ",59.00 ,59.30 ,58.00 ,TRA
5,30/01/2020,53.84 ,58.50 ,0.50 (0.86 %),"23,060 ","1,351,000,000 ",58.00 ,59.50 ,58.00 ,TRA
6,22/01/2020,53.38 ,58.00 ,-0.30 (-0.51 %),"1,670 ","97,000,000 ",58.30 ,58.30 ,58.00 ,TRA
7,21/01/2020,53.66 ,58.30 ,-1.10 (-1.85 %),"2,120 ","123,000,000 ",58.00 ,58.30 ,58.00 ,TRA
8,20/01/2020,54.67 ,59.40 ,1.40 (2.41 %),920 ,"54,000,000 ",58.00 ,59.50 ,58.00 ,TRA
9,17/01/2020,53.38 ,58.00 ,1.00 (1.75 %),"11,090 ","629,000,000 ",56.50 ,58.00 ,56.50 ,TRA
10,16/01/2020,52.46 ,57.00 ,0.00 (0.00 %),"4,950 ","281,000,000 ",57.00 ,57.00 ,56.50 ,TRA
11,15/01/2020,52.46 ,57.00 ,-0.90 (-1.55 %),"1,620 ","92,000,000 ",57.50 ,57.50 ,55.50 ,TRA
12,14/01/2020,53.29 ,57.90 ,-0.30 (-0.52 %),540 ,"31,000,000 ",58.10 ,58.10 ,57.90 ,TRA
13,13/01/2020,53.56 ,58.20 ,-0.80 (-1.36 %),"1,200 ","70,000,000 ",58.30 ,58.30 ,58.20 ,TRA
14,10/01/2020,54.30 ,59.00 ,-1.30 (-2.16 %),"1,850 ","109,000,000 ",57.90 ,59.00 ,57.90 ,TRA
15,09/01/2020,55.50 ,60.30 ,-0.10 (-0.17 %),640 ,"37,000,000 ",57.70 ,60.30 ,57.70 ,TRA
16,08/01/2020,55.59 ,60.40 ,1.40 (2.37 %),"2,710 ","158,000,000 ",59.50 ,60.40 ,57.00 ,TRA
17,07/01/2020,54.30 ,59.00 ,0.00 (0.00 %),370 ,"22,000,000 ",58.80 ,60.90 ,58.80 ,TRA
18,06/01/2020,54.30 ,59.00 ,-1.80 (-2.96 %),760 ,"45,000,000 ",58.80 ,59.00 ,58.80 ,TRA
19,03/01/2020,54.12 ,60.80 ,0.80 (1.33 %),"1,550 ","94,000,000 ",60.80 ,61.00 ,59.50 ,TRA
0,02/01/2020,53.40 ,60.00 ,-0.50 (-0.83 %),30 ,"2,000,000 ",60.00 ,60.00 ,60.00 ,TRA
1,31/12/2019,53.85 ,60.50 ,-0.40 (-0.66 %),"6,810 ","411,000,000 ",58.20 ,61.00 ,58.20 ,TRA
2,30/12/2019,54.21 ,60.90 ,0.00 (0.00 %),"2,000 ","122,000,000 ",60.90 ,60.90 ,60.90 ,TRA
3,27/12/2019,54.21 ,60.90 ,0.90 (1.50 %),560 ,"34,000,000 ",60.10 ,60.90 ,60.00 ,TRA
4,26/12/2019,53.40 ,60.00 ,0.00 (0.00 %),380 ,"23,000,000 ",61.00 ,61.00 ,60.00 ,TRA
5,25/12/2019,53.40 ,60.00 ,-1.00 (-1.64 %),"13,510 ","812,000,000 ",59.90 ,60.50 ,59.50 ,TRA
6,24/12/2019,54.29 ,61.00 ,0.00 (0.00 %),10 ,"1,000,000 ",61.00 ,61.00 ,61.00 ,TRA
7,23/12/2019,54.29 ,61.00 ,1.00 (1.67 %),"1,420 ","86,000,000 ",61.00 ,61.00 ,60.00 ,TRA
8,20/12/2019,53.40 ,60.00 ,0.90 (1.52 %),"4,080 ","245,000,000 ",59.20 ,60.00 ,59.20 ,TRA
9,19/12/2019,52.60 ,59.10 ,-1.90 (-3.11 %),560 ,"33,000,000 ",61.00 ,61.00 ,59.10 ,TRA
10,18/12/2019,54.29 ,61.00 ,-0.60 (-0.97 %),"7,570 ","463,000,000 ",61.60 ,61.60 ,61.00 ,TRA
11,17/12/2019,54.83 ,61.60 ,1.10 (1.82 %),"10,110 ","622,000,000 ",60.50 ,62.80 ,60.50 ,TRA
12,16/12/2019,53.85 ,60.50 ,-0.50 (-0.82 %),300 ,"18,000,000 ",60.00 ,62.00 ,60.00 ,TRA
13,13/12/2019,54.29 ,61.00 ,0.00 (0.00 %),500 ,"31,000,000 ",61.00 ,61.00 ,61.00 ,TRA
14,12/12/2019,54.29 ,61.00 ,1.00 (1.67 %),"5,990 ","361,000,000 ",62.80 ,62.80 ,60.00 ,TRA
15,11/12/2019,53.40 ,60.00 ,-2.00 (-3.23 %),"3,840 ","229,000,000 ",60.00 ,60.00 ,59.50 ,TRA
16,10/12/2019,55.18 ,62.00 ,0.00 (0.00 %),0 ,0 ,62.00 ,62.00 ,62.00 ,TRA
17,09/12/2019,55.18 ,62.00 ,1.50 (2.48 %),450 ,"27,000,000 ",60.00 ,62.00 ,60.00 ,TRA
18,06/12/2019,53.85 ,60.50 ,-0.50 (-0.82 %),"3,020 ","176,000,000 ",57.90 ,61.00 ,57.90 ,TRA
19,05/12/2019,54.29 ,61.00 ,0.00 (0.00 %),"1,460 ","88,000,000 ",57.70 ,62.90 ,57.70 ,TRA
0,04/12/2019,54.29 ,61.00 ,0.00 (0.00 %),"3,010 ","184,000,000 ",62.90 ,62.90 ,61.00 ,TRA
1,03/12/2019,54.29 ,61.00 ,-1.00 (-1.61 %),"27,090 ","1,668,000,000 ",60.00 ,62.90 ,60.00 ,TRA
2,02/12/2019,55.18 ,62.00 ,2.00 (3.33 %),160 ,"9,000,000 ",59.00 ,62.00 ,59.00 ,TRA
3,29/11/2019,53.40 ,60.00 ,-1.00 (-1.64 %),"15,000 ","900,000,000 ",60.00 ,60.00 ,59.90 ,TRA
4,28/11/2019,54.29 ,61.00 ,0.00 (0.00 %),0 ,0 ,61.00 ,61.00 ,61.00 ,TRA
5,27/11/2019,54.29 ,61.00 ,1.20 (2.01 %),"62,060 ","3,836,000,000 ",60.90 ,62.00 ,60.30 ,TRA
6,26/11/2019,53.23 ,59.80 ,1.30 (2.22 %),"2,700 ","161,000,000 ",58.50 ,59.90 ,58.50 ,TRA
7,25/11/2019,52.07 ,58.50 ,0.70 (1.21 %),"1,730 ","101,000,000 ",57.80 ,59.00 ,57.80 ,TRA
8,22/11/2019,51.45 ,57.80 ,3.70 (6.84 %),230 ,"13,000,000 ",57.60 ,57.80 ,57.60 ,TRA
9,21/11/2019,48.15 ,54.10 ,-3.70 (-6.40 %),"6,810 ","373,000,000 ",58.00 ,58.00 ,54.10 ,TRA
10,20/11/2019,51.45 ,57.80 ,0.30 (0.52 %),"9,370 ","542,000,000 ",57.10 ,58.00 ,57.10 ,TRA
11,19/11/2019,51.18 ,57.50 ,-0.50 (-0.86 %),"5,790 ","333,000,000 ",59.80 ,59.80 ,57.00 ,TRA
12,18/11/2019,51.62 ,58.00 ,0.00 (0.00 %),"1,990 ","115,000,000 ",58.10 ,58.10 ,58.00 ,TRA
